date,open,high,low,close,volume,oi
2025-01-17T00:00:00+05:30,23323.5,23338.5,23137.5,23293,0,0
2025-01-20T00:00:00+05:30,23293,23578.5,23206,23475.5,0,0
2025-01-21T00:00:00+05:30,23475.5,23475.5,23036.5,23143.5,0,0
2025-01-22T00:00:00+05:30,23139.5,23213.5,23006.5,23152.5,0,0
2025-01-23T00:00:00+05:30,23152.5,23310,23119.5,23291.5,0,0
2025-01-24T00:00:00+05:30,23291.5,23373,23069,23072.5,0,0
2025-01-27T00:00:00+05:30,23012.5,23064,22761.5,22935,0,0
2025-01-28T00:00:00+05:30,22935,23166,22874,23058,0,0
2025-01-29T00:00:00+05:30,23058,23220,22968.5,23113.5,0,0
2025-01-30T00:00:00+05:30,23165,23459,23124.5,23454,0,0
2025-01-31T00:00:00+05:30,23466,23633.5,23395,23533,0,0
2025-02-03T00:00:00+05:30,23440,23575,23282,23522.5,0,0
2025-02-04T00:00:00+05:30,23522.5,23874.5,23479.5,23848,0,0
2025-02-05T00:00:00+05:30,23848,23877,23745.5,23804.5,0,0
2025-02-06T00:00:00+05:30,23804.5,23819,23644,23673,0,0
