date,open,high,low,close,volume,oi
2025-05-16T00:00:00+05:30,85.5,85.75,85.35,85.6175,244034,0
2025-05-19T00:00:00+05:30,85.52,85.67,85.39,85.4625,339788,0
2025-05-20T00:00:00+05:30,85.5225,85.68,85.42,85.6275,329839,0
2025-05-21T00:00:00+05:30,85.635,85.72,85.55,85.585,178737,0
2025-05-22T00:00:00+05:30,85.59,86.1325,85.58,85.99,314301,0
2025-05-23T00:00:00+05:30,86,86.05,85.13,85.345,352391,0
2025-05-26T00:00:00+05:30,85.14,85.185,84.795,85.125,341954,0
2025-05-27T00:00:00+05:30,85.15,85.46,85.145,85.385,495570,0
2025-05-28T00:00:00+05:30,85.63,85.71,85.575,85.685,229974,0
2025-05-29T00:00:00+05:30,85.63,85.76,85.53,85.6425,222885,0
2025-05-30T00:00:00+05:30,85.57,85.77,85.3575,85.6925,316192,0
2025-06-02T00:00:00+05:30,85.69,85.69,85.43,85.5325,318333,0
2025-06-03T00:00:00+05:30,85.6,85.755,85.55,85.735,159672,0
2025-06-04T00:00:00+05:30,88.3075,88.3075,85.7525,85.9825,223057,0
2025-06-05T00:00:00+05:30,86,86.0425,85.75,85.89,157414,0
2025-06-06T00:00:00+05:30,85.95,86.08,85.695,85.7475,150046,0
2025-06-09T00:00:00+05:30,85.72,85.775,85.535,85.7175,135189,0
2025-06-10T00:00:00+05:30,85.715,85.74,85.57,85.645,157415,0
2025-06-11T00:00:00+05:30,85.6,85.62,85.48,85.57,171481,0
2025-06-12T00:00:00+05:30,85.48,85.7,85.47,85.57,202595,0
2025-06-13T00:00:00+05:30,86,86.25,85.985,86.1575,263660,0
2025-06-16T00:00:00+05:30,86.22,86.2875,85.9725,86.09,193080,0
2025-06-17T00:00:00+05:30,86.09,86.315,85.935,86.275,151286,0
2025-06-18T00:00:00+05:30,86.29,86.6,86.275,86.5075,164878,0
2025-06-19T00:00:00+05:30,86.55,86.93,86.5075,86.77,177600,0
2025-06-20T00:00:00+05:30,86.7,86.7,86.565,86.6675,167800,0
2025-06-23T00:00:00+05:30,86.75,86.89,86.68,86.7925,230157,0
2025-06-24T00:00:00+05:30,86.565,86.595,85.93,86.0725,421518,0
2025-06-25T00:00:00+05:30,86.0725,86.14,85.815,86.08,376352,0
2025-06-26T00:00:00+05:30,85.875,85.99,85.7,85.7575,197959,0
2025-06-27T00:00:00+05:30,85.75,85.7675,85.55,85.6175,193729,0
2025-06-30T00:00:00+05:30,85.6,85.9225,85.55,85.8725,169407,0
2025-07-01T00:00:00+05:30,85.75,85.775,85.5775,85.6275,181209,0
2025-07-02T00:00:00+05:30,85.61,85.8475,85.58,85.7375,146634,0
2025-07-03T00:00:00+05:30,85.7775,85.7975,85.3,85.4225,226459,0
2025-07-04T00:00:00+05:30,85.48,85.5775,85.39,85.47,132408,0
2025-07-07T00:00:00+05:30,85.55,86.1,85.55,85.965,261735,0
2025-07-08T00:00:00+05:30,85.81,85.87,85.7,85.7625,113288,0
2025-07-09T00:00:00+05:30,85.89,85.995,85.725,85.7725,177988,0
2025-07-10T00:00:00+05:30,85.76,85.7725,85.5825,85.76,147553,0
2025-07-11T00:00:00+05:30,85.8,85.97,85.8,85.84,170138,0
2025-07-14T00:00:00+05:30,85.9,86.1,85.84,86.02,128823,0
2025-07-15T00:00:00+05:30,86.065,86.09,85.7825,85.885,137496,0
2025-07-16T00:00:00+05:30,85.95,86.0875,85.79,86.005,142345,0
2025-07-17T00:00:00+05:30,85.95,86.165,85.84,86.1475,126727,0
2025-07-18T00:00:00+05:30,86.06,86.265,86.0075,86.17,163413,0
2025-07-21T00:00:00+05:30,86.5,86.5,86.1425,86.3325,143729,0
2025-07-22T00:00:00+05:30,86.3,86.4525,86.24,86.4475,131361,0
2025-07-23T00:00:00+05:30,86.44,86.49,86.3625,86.46,132559,0
2025-07-24T00:00:00+05:30,86.345,86.45,86.255,86.4225,137866,0
2025-07-25T00:00:00+05:30,86.55,86.6475,86.48,86.5625,262885,0
2025-07-28T00:00:00+05:30,87,87,86.4,86.6975,455863,0
2025-07-29T00:00:00+05:30,86.71,86.925,86.71,86.8225,197744,0
2025-07-30T00:00:00+05:30,87.16,87.65,87.08,87.555,221429,0
2025-07-31T00:00:00+05:30,87.75,87.88,87.62,87.755,170765,0
2025-08-01T00:00:00+05:30,87.78,87.78,87.3225,87.5975,179674,0
2025-08-04T00:00:00+05:30,87.38,87.82,87.3,87.73,119039,0
2025-08-05T00:00:00+05:30,87.85,87.98,87.8325,87.8725,127150,0
2025-08-06T00:00:00+05:30,87.8725,87.88,87.71,87.83,131191,0
2025-08-07T00:00:00+05:30,87.765,87.8375,87.42,87.58,118205,0
2025-08-08T00:00:00+05:30,87.58,87.815,87.56,87.7,144859,0
2025-08-11T00:00:00+05:30,87.58,87.8,87.53,87.78,67957,0
2025-08-12T00:00:00+05:30,87.77,87.805,87.65,87.7875,127202,0
2025-08-13T00:00:00+05:30,87.73,87.775,87.4,87.51,191511,0
2025-08-14T00:00:00+05:30,87.51,87.7125,87.42,87.6175,114291,0
2025-08-18T00:00:00+05:30,87.55,87.57,87.35,87.405,112770,0
2025-08-19T00:00:00+05:30,87.37,87.395,86.95,87.0525,187855,0
2025-08-20T00:00:00+05:30,87.1,87.22,87.01,87.0925,107792,0
2025-08-21T00:00:00+05:30,87.09,87.2975,86.94,87.265,142805,0
2025-08-22T00:00:00+05:30,87.28,87.555,87.28,87.52,146532,0
2025-08-25T00:00:00+05:30,87.52,87.6225,87.3425,87.57,378414,0
2025-08-26T00:00:00+05:30,87.57,87.8,87.4,87.75,267392,0
2025-08-28T00:00:00+05:30,87.7,87.81,87.65,87.7025,173332,0
2025-08-29T00:00:00+05:30,87.78,88.4175,87.78,88.2975,690991,0
2025-09-01T00:00:00+05:30,88.2,88.4225,88.2,88.315,502973,0
2025-09-02T00:00:00+05:30,88.3,88.3,87.9325,88.2625,197772,0
2025-09-03T00:00:00+05:30,88.265,88.4,88.065,88.1425,98020,0
2025-09-04T00:00:00+05:30,88.11,88.2675,88.06,88.2175,155835,0
2025-09-05T00:00:00+05:30,88.1,88.45,88.1,88.3325,462195,0
2025-09-09T00:00:00+05:30,88.2,88.26,88.01,88.225,178784,0
2025-09-10T00:00:00+05:30,88.22,88.27,88.1275,88.2,115299,0
2025-09-11T00:00:00+05:30,88.25,88.55,88.18,88.5025,199405,0
2025-09-12T00:00:00+05:30,88.3,88.495,88.28,88.32,88687,0
2025-09-15T00:00:00+05:30,88.3,88.37,88.1825,88.235,139676,0
2025-09-16T00:00:00+05:30,88.2325,88.2325,88.05,88.135,153196,0
2025-09-17T00:00:00+05:30,87.98,88.06,87.77,87.8825,135500,0
2025-09-18T00:00:00+05:30,87.95,88.19,87.78,88.145,125295,0
2025-09-19T00:00:00+05:30,88.28,88.3575,88.085,88.155,124303,0
2025-09-22T00:00:00+05:30,88.2,88.3775,88.14,88.305,144076,0
2025-09-23T00:00:00+05:30,88.315,88.815,88.315,88.7475,339175,0
2025-09-24T00:00:00+05:30,88.8,88.81,88.6525,88.7325,472639,0
2025-09-25T00:00:00+05:30,88.68,88.7175,88.61,88.7075,284362,0
2025-09-26T00:00:00+05:30,88.7,88.7775,88.6625,88.7225,220541,0
2025-09-29T00:00:00+05:30,88.895,88.95,88.71,88.905,698666,0
2025-09-30T00:00:00+05:30,88.88,88.985,88.83,88.97,687047,0
2025-10-01T00:00:00+05:30,88.9025,88.95,88.765,88.8175,194321,0
2025-10-03T00:00:00+05:30,88.8075,88.9025,88.7875,88.885,378747,0
2025-10-06T00:00:00+05:30,88.855,88.94,88.84,88.9175,416073,0
2025-10-07T00:00:00+05:30,88.86,88.875,88.8025,88.8675,122135,0
2025-10-08T00:00:00+05:30,88.8675,88.8875,88.835,88.8475,399054,0
2025-10-09T00:00:00+05:30,88.835,88.88,88.825,88.8725,484001,0
2025-10-10T00:00:00+05:30,88.865,88.87,88.57,88.795,204272,0
2025-10-13T00:00:00+05:30,88.8025,88.8675,88.62,88.7475,243288,0
2025-10-14T00:00:00+05:30,88.62,88.88,88.62,88.8675,395102,0
2025-10-15T00:00:00+05:30,88.85,88.85,87.75,88.1075,467001,0
2025-10-16T00:00:00+05:30,88,88,87.7325,87.94,182148,0
2025-10-17T00:00:00+05:30,87.8425,88.2,87.76,88.0725,312670,0
2025-10-20T00:00:00+05:30,88.035,88.035,87.7525,87.925,101497,0
2025-10-21T00:00:00+05:30,87.9975,88.065,87.9975,88.0475,17313,0
2025-10-23T00:00:00+05:30,87.895,87.97,87.8375,87.89,177325,0
2025-10-24T00:00:00+05:30,87.87,87.87,87.6325,87.815,222331,0
2025-10-27T00:00:00+05:30,87.94,88.3175,87.57,88.235,744293,0
2025-10-28T00:00:00+05:30,88.3025,88.43,88.23,88.29,741272,0
2025-10-29T00:00:00+05:30,88.26,88.345,88.15,88.2725,212793,0
2025-10-30T00:00:00+05:30,88.41,88.875,88.41,88.82,517447,0
2025-10-31T00:00:00+05:30,88.815,88.9,88.7,88.8175,322944,0
2025-11-03T00:00:00+05:30,88.805,88.9125,88.805,88.8775,365120,0
2025-11-04T00:00:00+05:30,88.75,88.81,88.5,88.7875,348627,0
2025-11-06T00:00:00+05:30,88.7,88.8,88.635,88.705,177006,0
2025-11-07T00:00:00+05:30,88.7075,88.79,88.68,88.7425,271611,0
2025-11-10T00:00:00+05:30,88.74,88.8,88.72,88.79,166354,0
2025-11-11T00:00:00+05:30,88.7775,88.79,88.5875,88.6425,140371,0
2025-11-12T00:00:00+05:30,88.635,88.715,88.6225,88.695,114332,0
2025-11-13T00:00:00+05:30,88.64,88.775,88.64,88.745,259285,0
2025-11-14T00:00:00+05:30,88.745,88.795,88.7325,88.76,295116,0
2025-11-17T00:00:00+05:30,88.7625,88.86,88.6025,88.6675,355358,0
2025-11-18T00:00:00+05:30,88.6675,88.73,88.615,88.6225,154962,0
2025-11-19T00:00:00+05:30,88.63,88.635,88.445,88.6025,207569,0
2025-11-20T00:00:00+05:30,88.595,88.755,88.595,88.7325,211956,0
2025-11-21T00:00:00+05:30,88.71,89.7,88.61,89.5825,511625,0
2025-11-24T00:00:00+05:30,89.555,89.58,89.07,89.1575,403877,0
